ISO,inv_sce,nNodes,ny,ensid,in_sample_year_list,num_rep_days,RPS,line limit rate,CRM reserve,run time(s),greenfield_vRE,greenfield_thermal,greenfield_line,greenfield_storage,VRE_expansion_allowed,thermal_expansion_allowed,line_expansion_allowed,storage_expansion_allowed,total system cost,vRE_est_cost,vRE_FOM_cost,solar-UPV_total_cap,solar-UPV_new_cap,solar-UPV_FOM_cost,solar-UPV_gen,solar-UPV_est_cost,wind-onshore_total_cap,wind-onshore_new_cap,wind-onshore_FOM_cost,wind-onshore_gen,wind-onshore_est_cost,thermal_est_cost,thermal_FOM_cost,thermal_VOM_cost,CCGT_total_cap,CCGT_new_cap,CCGT_FOM_cost,CCGT_gen,CCGT_est_cost,gas fuel cost,Line_total_cap,Line_new_cap,Line_num,Line_FOM_cost,Line_est_cost,Line_flow,storage_total_cap,storage_new_cap,storage_FOM_cost,storage_est_cost,shed load,shedding cost,total generation,storage_charge,storage_discharge,total demand
ERCOT,historic,214,2,40,"[np.int64(2004), np.int64(2016)]",730,1,100,0,17031.68107,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.13E+11,26038328801,6172366541,126436.6609,126436.6609,3034479862,372084441,13914859294,98058.95873,98058.95873,3137886679,455577961.4,12123469507,0,0,0,0,0,0,0,0,0,356284.5907,356284.5907,459,0,1407149645,3405296708,90856.6647,90856.6647,4377019822,18263112820,0.001203874,120.3874317,827662402.4,746252810.9,631633353.4,713042944.9
ERCOT,historic,214,2,41,"[np.int64(2004), np.int64(2018)]",730,1,100,0,17421.32021,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.24E+11,28535852624,6805375089,129428.6764,129428.6764,3106288233,338119810.8,14244142541,115596.4642,115596.4642,3699086856,499954431.9,14291710084,0,0,0,0,0,0,0,0,0,370350.8201,370350.8201,459,0,1454202744,3421913432,94844.10557,94844.10557,4569114786,19064628952,30419.84388,3041984388,838074242.7,741966440.4,628032583.4,724170805.6
ERCOT,historic,214,2,42,"[np.int64(2014), np.int64(2016)]",730,1,100,0,12453.5348,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.10E+11,26175579158,6253004255,116377.884,116377.884,2793069216,316464931.6,12807850740,108122.97,108122.97,3459935038,506348902.5,13367728418,0,0,0,0,0,0,0,0,0,359875.266,359875.266,459,0,1408605391,3352947379,85856.04457,85856.04457,4136114947,17257937362,0.003029755,302.9755102,822813834.1,670723699.9,567760201.4,719850335.7
ERCOT,historic,214,2,43,"[np.int64(2014), np.int64(2018)]",730,1,100,0,15915.5875,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.24E+11,28677793602,6866626851,123962.9966,123962.9966,2975111918,308514929.4,13642622660,121609.8416,121609.8416,3891514932,533139865.3,15035170941,0,0,0,0,0,0,0,0,0,383667.4771,383667.4771,459,0,1518272063,3511314945,93228.16026,93228.16026,4491266621,18739807525,30410.9562,3041095620,841654794.7,721034624.7,610327615.4,730978196.4
ERCOT,historic,214,2,44,"[np.int64(2016), np.int64(2018)]",730,1,100,0,17045.9816,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.24E+11,28691615001,6869635174,124089.8718,124089.8718,2978156922,327097592.2,13656585779,121608.6954,121608.6954,3891478251,510959652.5,15035029222,0,0,0,0,0,0,0,0,0,381058.5306,381058.5306,459,0,1505672021,3450166438,93271.54415,93271.54415,4493356639,18748528127,30181.21022,3018121022,838057244.7,725153564.3,613802362.5,726736224.1
ERCOT,rcp85hotter,214,2,0,"[2046, 2047]",730,1,100,0,29918.04046,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.19E+11,29227680615,7001098123,125714.2989,125714.2989,3017143174,320336015.4,13835360471,124498.5922,124498.5922,3983954949,534736735,15392320143,0,0,0,0,0,0,0,0,0,443593.5019,443593.5019,459,0,1715399392,3716213733,86767.85625,86767.85625,4180041475,17441220775,0.001028284,102.828367,855072750.4,713631634.2,603941967.2,745383083.5
ERCOT,rcp85hotter,214,2,1,"[2046, 2048]",730,1,100,0,27151.58653,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.08E+11,27921549123,6778136032,100050.8107,100050.8107,2401219457,242588640.3,11010991140,136778.643,136778.643,4376916575,600481554.9,16910557983,0,0,0,0,0,0,0,0,0,489822.7713,489822.7713,459,0,2018852067,4053292762,68952.24651,68952.24651,3321774476,13860102189,0.002747194,274.719408,843070195.2,611122526.8,517214132,749161800.4
ERCOT,rcp85hotter,214,2,2,"[2046, 2049]",730,1,100,0,26963.26853,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.14E+11,27214384562,6564861911,106793.411,106793.411,2563041864,279607420.9,11753041224,125056.8765,125056.8765,4001820046,578293624.2,15461343339,0,0,0,0,0,0,0,0,0,441641.3665,441641.3665,459,0,1706533147,3761889597,79591.04564,79591.04564,3834298624,15998608917,35658.52247,3565852248,857901045,671364943.5,568245623.2,754817383.2
ERCOT,rcp85hotter,214,2,3,"[2046, 2050]",730,1,100,0,25190.38321,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.13E+11,29179463061,7076940042,106021.5311,106021.5311,2544516747,252454345.7,11668092759,141638.228,141638.228,4532423295,606009335.6,17511370302,0,0,0,0,0,0,0,0,0,456631.581,456631.581,459,0,1785636231,3420916033,73336.39472,73336.39472,3532980816,14741360526,0.012116932,1211.693184,858463681.3,661411009.8,559730777.4,756783448.8
ERCOT,rcp85hotter,214,2,4,"[2046, 2051]",730,1,100,0,31121.3993,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.08E+11,25982901254,6255938431,104604.2882,104604.2882,2510502917,285336586.4,11512119518,117044.8598,117044.8598,3745435514,583913118.8,14470781736,0,0,0,0,0,0,0,0,0,452463.4198,452463.4198,459,0,1816769779,4079159252,79505.97527,79505.97527,3830200358,15981508906,0.000874003,87.40025587,869249705.3,672344837.1,569034751.4,765939619.5
ERCOT,rcp85hotter,214,2,5,"[2046, 2052]",730,1,100,0,14858.72648,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.06E+11,28640107965,6986985021,94952.42313,94952.42313,2278858155,220690032.4,10449893234,147128.9646,147128.9646,4708126866,621266139.4,18190214730,0,0,0,0,0,0,0,0,0,476809.9207,476809.9207,459,0,1883658846,3692259212,62772.34931,62772.34931,3024057928,12617880054,0.00087732,87.73199096,841956171.8,556444279.7,470939442.2,756451334.2
ERCOT,rcp85hotter,214,2,6,"[2046, 2053]",730,1,100,0,14469.58146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.09E+11,28352429366,6880787042,102029.1019,102029.1019,2448698445,259529523.8,11228709983,138502.7686,138502.7686,4432088596,583838476.3,17123719383,0,0,0,0,0,0,0,0,0,396085.2708,396085.2708,459,0,1536202576,3164486199,71888.11654,71888.11654,3463210014,14450241895,0.000824749,82.47490842,843368000.1,579475077.6,490498171.8,754391094.4
ERCOT,rcp85hotter,214,2,7,"[2046, 2054]",730,1,100,0,14490.85046,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.06E+11,28620273239,6987642538,93661.1643,93661.1643,2247867943,207500375,10307785046,148117.9561,148117.9561,4739774595,634380476.4,18312488193,0,0,0,0,0,0,0,0,0,433996.1755,433996.1755,459,0,1731863342,3552289873,63548.44035,63548.44035,3061446114,12773882241,0.003712427,371.242739,841880851.4,577606768.7,488892866.6,753166949.4
ERCOT,rcp85hotter,214,2,8,"[2046, 2055]",730,1,100,0,17619.27598,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.18E+11,26792477423,6472056609,103137.6991,103137.6991,2475304777,287837814.8,11350715528,124898.4947,124898.4947,3996751831,581663498.7,15441761895,0,0,0,0,0,0,0,0,0,493573.7004,493573.7004,459,0,2119777342,4201718888,83578.65124,83578.65124,4026401523,16800158160,53164.01819,5316401819,869501313.6,748928247.1,633888427.5,754514658
ERCOT,rcp85hotter,214,2,9,"[2047, 2048]",730,1,100,0,15781.51971,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.19E+11,28791868545,6877718796,128073.0982,128073.0982,3073754357,333404844.8,14094955753,118873.8887,118873.8887,3803964439,526372561.5,14696912792,0,0,0,0,0,0,0,0,0,423804.9385,423804.9385,459,0,1613196272,3549190528,88385.23474,88385.23474,4257958683,17766330284,0.008586869,858.6869173,859777406.3,762144051.4,645022460.4,742655815.4
ERCOT,rcp85hotter,214,2,10,"[2047, 2049]",730,1,100,0,17867.47907,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.21E+11,28413438074,6762678917,131883.9586,131883.9586,3165215006,358649160,14514356152,112420.7472,112420.7472,3597463910,500315794.9,13899081923,0,0,0,0,0,0,0,0,0,456728.5094,456728.5094,459,0,1730910701,4080846057,94081.37132,94081.37132,4532370063,18911311618,0.001214101,121.4100919,858964954.9,720578958,609925401.4,748311398.3
ERCOT,rcp85hotter,214,2,11,"[2047, 2050]",730,1,100,0,32250.84146,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.20E+11,29763940951,7138609929,126001.2755,126001.2755,3024030611,319667295.4,13866943387,128580.6037,128580.6037,4114579318,540789823.9,15896997563,0,0,0,0,0,0,0,0,0,416518.3059,416518.3059,459,0,1591179885,3401991245,86622.72706,86622.72706,4173049876,17412048332,0.000889566,88.95659817,860457119.3,716847235.5,606667580.1,750277463.9
ERCOT,rcp85hotter,214,2,12,"[2047, 2051]",730,1,100,0,33223.5284,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.19E+11,28662552604,6844518048,128012.9493,128012.9493,3072310782,336678471.3,14088336121,117881.4771,117881.4771,3772207266,532158444,14574216483,0,0,0,0,0,0,0,0,0,422743.0335,422743.0335,459,0,1620285790,3722308634,88960.40768,88960.40768,4285667640,17881945890,0.001080027,108.0026968,868836915.3,711932083.5,602528802.9,759433634.6
ERCOT,rcp85hotter,214,2,13,"[2047, 2052]",730,1,100,0,33320.02866,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.19E+11,28950514678,6923011399,127129.8128,127129.8128,3051115508,335480400.5,13991143428,120996.7466,120996.7466,3871895892,522284040.3,14959371250,0,0,0,0,0,0,0,0,0,421928.7969,421928.7969,459,0,1611432010,3634834142,87722.18528,87722.18528,4226016276,17633050606,0.001075833,107.5832928,857764440.8,701951732.1,594132640.6,749945349.3
ERCOT,rcp85hotter,214,2,14,"[2047, 2053]",730,1,100,0,31182.47315,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.19E+11,28810764811,6883701875,127829.5736,127829.5736,3067909767,337071742.9,14068154897,119243.5034,119243.5034,3815792108,518886179.2,14742609913,0,0,0,0,0,0,0,0,0,415783.0079,415783.0079,459,0,1586583168,3521046598,88612.96167,88612.96167,4268929429,17812105712,0.000791964,79.19642311,855957922.1,703695773.6,595622960.9,747885109.4
ERCOT,rcp85hotter,214,2,15,"[2047, 2054]",730,1,100,0,16722.35733,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.19E+11,28764571828,6872311314,127703.4974,127703.4974,3064883938,328972742.7,14054279711,118982.1055,118982.1055,3807427375,525761635.8,14710292117,0,0,0,0,0,0,0,0,0,422944.6148,422944.6148,459,0,1611480065,3673660403,88426.9152,88426.9152,4259966640,17774708481,0.000886383,88.63830153,854734378.4,704244455.1,596171041.2,746660964.5
ERCOT,rcp85hotter,214,2,16,"[2047, 2055]",730,1,100,0,13057.24209,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.26E+11,28921474253,6898217836,130982.015,130982.015,3143568360,370120725.8,14415093658,117332.7961,117332.7961,3754649476,512019987.8,14506380595,0,0,0,0,0,0,0,0,0,497270.8165,497270.8165,459,0,2075394488,4228303503,100846.5719,100846.5719,4858283603,20271185685,0.005462221,546.2220906,882140713.6,873452183.1,739320142.5,748008673
ERCOT,rcp85hotter,214,2,17,"[2048, 2049]",730,1,100,0,11135.35116,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.13E+11,26914143503,6496901930,104619.351,104619.351,2510864423,279500299.1,11513777235,124563.6721,124563.6721,3986037507,572046740.6,15400366268,0,0,0,0,0,0,0,0,0,476480.5058,476480.5058,459,0,1789198896,3967246693,80126.05773,80126.05773,3860072831,16106151783,27162.67839,2716267839,851547039.7,647758766.5,548274679.3,752090115.2
ERCOT,rcp85hotter,214,2,18,"[2048, 2050]",730,1,100,0,13076.3954,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.12E+11,28776717222,6971060726,106386.6683,106386.6683,2553280039,260481903.1,11708277564,138055.6464,138055.6464,4417780686,594668789.2,17068439658,0,0,0,0,0,0,0,0,0,458783.219,458783.219,459,0,1787853372,3447571850,74882.46146,74882.46146,3607462581,15052135650,0.000898525,89.85247507,855150692.3,657587976.2,556493464.7,754056180.8
ERCOT,rcp85hotter,214,2,19,"[2048, 2051]",730,1,100,0,14687.62896,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.09E+11,27140882251,6550589560,105733.8635,105733.8635,2537612724,277121583.2,11636433788,125405.5261,125405.5261,4012976836,578172411.8,15504448463,0,0,0,0,0,0,0,0,0,423232.8303,423232.8303,459,0,1646727359,3899068624,73901.35614,73901.35614,3560197832,14854923513,9940.296348,994029634.8,855293995,599356937.6,507265353.7,763212351.5
ERCOT,rcp85hotter,214,2,20,"[2048, 2052]",730,1,100,0,16383.33339,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.07E+11,27682676484,6688580455,106233.3789,106233.3789,2549601093,267303315.9,11691407448,129343.1051,129343.1051,4138979363,577836428.7,15991269036,0,0,0,0,0,0,0,0,0,435504.462,435504.462,459,0,1688829483,3456461921,70268.81763,70268.81763,3385200290,14124746362,0.000694417,69.44165231,845139744.6,595045629.1,503629950.8,753724066.2
ERCOT,rcp85hotter,214,2,21,"[2048, 2053]",730,1,100,0,39029.54242,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.09E+11,27418424134,6644659849,100776.2577,100776.2577,2418630185,254780454.1,11090829480,132063.427,132063.427,4226029664,593871298,16327594654,0,0,0,0,0,0,0,0,0,408294.2339,408294.2339,459,0,1556787481,3239496593,74991.89645,74991.89645,3612734611,15074133195,0.000881111,88.11105582,848651752,631599538.5,534611612.8,751663826.3
ERCOT,rcp85hotter,214,2,22,"[2048, 2054]",730,1,100,0,30069.97584,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.07E+11,27707126758,6742110988,95708.921,95708.921,2297014104,233272000.2,10533148845,138909.2776,138909.2776,4445096884,610322567.4,17173977913,0,0,0,0,0,0,0,0,0,416138.1176,416138.1176,459,0,1641265560,3358388780,70591.24578,70591.24578,3400733265,14189557694,0.000865975,86.5975362,843594567.6,606629570.4,513474684.1,750439681.4
ERCOT,rcp85hotter,214,2,23,"[2048, 2055]",730,1,100,0,38960.19569,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.19E+11,27577371927,6660074174,106512.2135,106512.2135,2556293124,288128066,11722094315,128243.1578,128243.1578,4103781049,578506438.7,15855277612,0,0,0,0,0,0,0,0,0,481645.9459,481645.9459,459,0,1992159774,4016508431,79689.89711,79689.89711,3839060793,16018479066,68977.57788,6897757788,866634504.7,748231770.5,633315678.2,751787389.9
ERCOT,rcp85hotter,214,2,24,"[2049, 2050]",730,1,100,0,36910.93956,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.17E+11,28212396770,6805920108,110640.6304,110640.6304,2655375129,290661664.6,12176443074,129704.5306,129704.5306,4150544979,575726587.9,16035953696,0,0,0,0,0,0,0,0,0,482963.4134,482963.4134,459,0,1825400496,3740771371,84708.69609,84708.69609,4080841434,17027308658,10830.67777,1083067777,866388252.6,694058797.9,587371478.3,759711763.7
ERCOT,rcp85hotter,214,2,25,"[2049, 2051]",730,1,100,0,18310.07464,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.10E+11,24719339856,6006445983,87312.86613,87312.86613,2095508787,265004543.1,9609129489,122216.7874,122216.7874,3910937196,622760442.9,15110210368,0,0,0,0,0,0,0,0,0,590746.7461,590746.7461,459,0,2164986442,4917584431,89114.71686,89114.71686,4293101485,17912963604,755.2566383,75525663.83,887764986,773801837.2,654904030.4,768867934.4
ERCOT,rcp85hotter,214,2,26,"[2049, 2052]",730,1,100,0,15522.54966,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.12E+11,25928019349,6290291343,93777.55021,93777.55021,2250661205,269453115.5,10320593779,126238.4418,126238.4418,4039630138,586641500.9,15607425570,0,0,0,0,0,0,0,0,0,614131.7829,614131.7829,459,0,2219736002,4647569006,81154.50142,81154.50142,3909618106,16312879415,29598.97136,2959897136,856094616.4,629934016.5,533189450.2,759379649.1
ERCOT,rcp85hotter,214,2,27,"[2049, 2053]",730,1,100,0,16900.82484,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.10E+11,24808139147,6016351596,90228.83004,90228.83004,2165491921,277190504.5,9930042958,120339.3648,120339.3648,3850859675,583602961.6,14878096190,0,0,0,0,0,0,0,0,0,541781.194,541781.194,459,0,1991820240,4554019978,87666.04191,87666.04191,4223311569,17621765217,7707.504404,770750440.3,860793466.2,674099580.1,570617815.7,757319409.2
ERCOT,rcp85hotter,214,2,28,"[2049, 2054]",730,1,100,0,15067.47681,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.10E+11,25261392467,6128625102,91352.77675,91352.77675,2192466642,259205521.5,10053737781,123004.9519,123004.9519,3936158460,599992324.8,15207654687,0,0,0,0,0,0,0,0,0,518101.2374,518101.2374,459,0,1921389470,4463795285,80959.74433,80959.74433,3900235683,16273731260,27423.39388,2742339388,859197846.2,671785522,568655516.6,756095264.2
ERCOT,rcp85hotter,214,2,29,"[2049, 2055]",730,1,100,0,25503.11246,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.16E+11,24883877139,5975861260,103627.6009,103627.6009,2487062421,327568121,11404631178,109024.9637,109024.9637,3488798839,569456316.6,13479245960,0,0,0,0,0,0,0,0,0,524662.645,524662.645,459,0,2186154310,5028877913,100198.6941,100198.6941,4827072087,20140955651,3326.490584,332649058.4,897024437.5,908940923,769356131.8,757442972.8
ERCOT,rcp85hotter,214,2,30,"[2050, 2051]",730,1,100,0,11728.08947,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.12E+11,28195437780,6788361095,113576.9913,113576.9913,2725847791,284249532,12499601316,126953.5407,126953.5407,4062513304,591889850.5,15695836464,0,0,0,0,0,0,0,0,0,411918.3496,411918.3496,459,0,1574924513,3403375157,78676.58802,78676.58802,3790244628,15814793642,0.000978882,97.8881868,876139382.4,685421517.2,580116134.7,770834000
ERCOT,rcp85hotter,214,2,31,"[2050, 2052]",730,1,100,0,36505.65692,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.11E+11,28859356966,6996986213,105375.2838,105375.2838,2529006811,252086149.3,11596970659,139624.3563,139624.3563,4467979403,599922481.8,17262386307,0,0,0,0,0,0,0,0,0,448707.7592,448707.7592,459,0,1707358647,3482399238,66898.42625,66898.42625,3222831685,13447263446,26896.39533,2689639533,852008631.2,590313860.2,499624047.4,761345714.7
ERCOT,rcp85hotter,214,2,32,"[2050, 2053]",730,1,100,0,29677.79246,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.12E+11,28281735713,6831966814,108834.6339,108834.6339,2612031213,277551001.8,11977685946,131872.9875,131872.9875,4219935601,582657723.1,16304049767,0,0,0,0,0,0,0,0,0,418878.8504,418878.8504,459,0,1581601583,3370917660,78130.40376,78130.40376,3763932201,15705005057,0.000680544,68.05444158,860208724.9,657264236.3,556340986.3,759285474.8
ERCOT,rcp85hotter,214,2,33,"[2050, 2054]",730,1,100,0,37173.91796,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.12E+11,28584517570,6920467086,106575.5413,106575.5413,2557812992,260861944,11729063796,136332.9404,136332.9404,4362654093,594904989.2,16855453773,0,0,0,0,0,0,0,0,0,434854.4805,434854.4805,459,0,1666822596,3447977995,74093.52569,74093.52569,3569455600,14893551544,5118.92536,511892536,855766933.2,636379455.4,538668733.1,758061329.8
ERCOT,rcp85hotter,214,2,34,"[2050, 2055]",730,1,100,0,19150.77375,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.20E+11,26915544169,6452457597,114609.7465,114609.7465,2750633916,339111579.1,12613260147,115681.99,115681.99,3701823681,542541958.2,14302284022,0,0,0,0,0,0,0,0,0,516747.9956,516747.9956,459,0,2133001198,4219983927,93797.31198,93797.31198,4518685504,18854212803,21635.23596,2163523596,881653537.4,796215190.2,673949056,759409038.4
ERCOT,rcp85hotter,214,2,35,"[2051, 2052]",730,1,100,0,15480.27703,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.05E+11,25726216611,6251397391,90803.60291,90803.60291,2179286470,247636630.3,9993299007,127253.4663,127253.4663,4072110921,622727749.5,15732917605,0,0,0,0,0,0,0,0,0,450358.5677,450358.5677,459,0,1694892462,3935858350,75469.439,75469.439,3635740224,15170124101,0.000613767,61.37670254,870364379.8,650098659.9,550236165.5,770501885.4
ERCOT,rcp85hotter,214,2,36,"[2051, 2053]",730,1,100,0,13230.60043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.04E+11,24706864904,6047103014,77527.81601,77527.81601,1860667584,211177865,8532245659,130826.1072,130826.1072,4186435430,658059053.6,16174619245,0,0,0,0,0,0,0,0,0,414350.5197,414350.5197,459,0,1571708853,3613172263,79891.25723,79891.25723,3848761317,16058954496,0.002097236,209.7236267,869236918.5,656738163,555942890,768441645.5
ERCOT,rcp85hotter,214,2,37,"[2051, 2054]",730,1,100,0,14308.14199,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.04E+11,25352080530,6187384269,83485.07243,83485.07243,2003641738,216687375.5,9187865510,130741.9541,130741.9541,4183742530,646886239.4,16164215019,0,0,0,0,0,0,0,0,0,434054.121,434054.121,459,0,1692986977,3877419490,75103.38419,75103.38419,3618105533,15096543365,0.000872978,87.29783923,863573614.9,627557401.4,531201287.1,767217500.5
ERCOT,rcp85hotter,214,2,38,"[2051, 2055]",730,1,100,0,18432.43123,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.13E+11,23879485837,5798093276,85300.69716,85300.69716,2047216732,280208153.7,9387682261,117214.892,117214.892,3750876544,630119609.6,14491803576,0,0,0,0,0,0,0,0,0,543952.919,543952.919,459,0,2287889465,4544890102,97531.43531,97531.43531,4698576896,19604809535,0.0120437,1204.370007,910327763.3,922892539.7,781129985.5,768565209.1
ERCOT,rcp85hotter,214,2,39,"[2052, 2053]",730,1,100,0,13825.32513,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.06E+11,25961285228,6297665216,94053.19147,94053.19147,2257276595,267182031.1,10350929201,126262.1444,126262.1444,4040388620,598426831,15610356027,0,0,0,0,0,0,0,0,0,414808.7276,414808.7276,459,0,1534083278,3432092694,76430.6677,76430.6677,3682047417,15363340837,3441.117541,344111754.1,865608862.1,694748416.1,588089473.1,758953360.2
ERCOT,rcp85hotter,214,2,40,"[2052, 2054]",730,1,100,0,15730.03581,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.03E+11,27697345724,6761698226,90777.1779,90777.1779,2178652270,221019032.5,9990390829,143220.1861,143220.1861,4583045956,624319785.6,17706954895,0,0,0,0,0,0,0,0,0,429458.1536,429458.1536,459,0,1631936238,3449165991,62569.17737,62569.17737,3014270120,12577040431,0.003113423,311.3422634,845338818.1,570392290.7,482782687.8,757729215.2
ERCOT,rcp85hotter,214,2,41,"[2052, 2055]",730,1,100,0,47896.41794,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.15E+11,25105157861,6071804684,95005.53836,95005.53836,2280132921,299830280.4,10455738778,118489.7426,118489.7426,3791671763,557073915.2,14649419083,0,0,0,0,0,0,0,0,0,620850.3399,620850.3399,459,0,2649948168,4840510927,87096.69774,87096.69774,4195883414,17507321255,44130.45103,4413045103,856904195.6,637527360.1,539655957.9,759076923.8
ERCOT,rcp85hotter,214,2,42,"[2053, 2054]",730,1,100,0,29009.6672,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.03E+11,25407940609,6202615662,83312.65933,83312.65933,1999503824,227572082.9,9168890761,131347.2449,131347.2449,4203111838,617047853.4,16239049848,0,0,0,0,0,0,0,0,0,403878.9176,403878.9176,459,0,1558177242,3308205048,73168.4481,73168.4481,3524889987,14707601549,0.000615608,61.56079021,844619936.3,579513220.3,490562259.4,755668975.4
ERCOT,rcp85hotter,214,2,43,"[2053, 2055]",730,1,100,0,51868.69613,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.12E+11,24636427834,5988831643,86455.43641,86455.43641,2074930474,270735176.5,9514765925,122309.4115,122309.4115,3913901169,586862048.1,15121661910,0,0,0,0,0,0,0,0,0,561824.3193,561824.3193,459,0,2429108400,4468561386,81922.32567,81922.32567,3946608039,16467219891,53749.56311,5374956311,857597224.6,655637696.1,555003405.9,757016683.9
ERCOT,rcp85hotter,214,2,44,"[2054, 2055]",730,1,100,0,22849.2623,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1.14E+11,25194836112,6083647531,97540.28989,97540.28989,2340966957,285159186.3,10734698303,116958.7679,116958.7679,3742680574,583901884.7,14460137809,0,0,0,0,0,0,0,0,0,549162.2371,549162.2371,459,0,2193414354,4751264535,80689.13534,80689.13534,3887199095,16219336104,66792.3489,6679234890,869061071,738014190.8,624678866.5,755792539
