loc_index,lon,lat,mask,FIPS,distance_miles
6,-98.691,30.426,1.0,48171,15.570824208526988
0,-101.651,31.747,1.0,48173,12.751831766813917
2,-101.396,31.758,1.0,48173,9.216152775164453
4,-101.657,31.855,1.0,48173,10.073490087266785
5,-101.402,31.866,1.0,48173,4.957660534861548
8,-101.542,32.077,0.8279988,48173,14.814383855861573
6,-101.281,31.979,0.4956789,48173,14.31011298603269
3,-101.269,31.763,0.24524188,48173,14.665681504038059
9,-101.414,32.082,0.23732913,48173,15.390543596550886
0,-97.428,28.498,1.0,48175,12.102872611270026
1,-97.306,28.498,1.0,48175,12.990318790399824
2,-97.674,28.604,1.0,48175,17.757584293790817
4,-97.429,28.605,1.0,48175,5.066485734535978
7,-97.552,28.712,1.0,48175,10.13924945869215
6,-97.184,28.606,0.9859685,48175,13.384692312007562
5,-97.306,28.606,0.69234824,48175,6.857426270141804
3,-97.551,28.605,0.46738774,48175,10.686638877065302
0,-97.68,29.358,1.0,48177,17.617538673452405
1,-97.556,29.358,0.91358656,48177,12.506335247933889
2,-97.433,29.359,0.580224,48177,10.613728955142907
3,-97.557,29.466,0.9696232,48177,7.353760185734865
4,-97.682,29.573,0.8439771,48177,14.740443691302412
5,-97.558,29.574,0.8813001,48177,7.900269849527434
6,-97.434,29.574,0.5057257,48177,4.303046025229626
7,-97.31,29.683,0.37282014,48177,14.350987301851976
0,-101.064,35.248,1.0,48179,21.41550854403201
2,-100.803,35.366,1.0,48179,15.519741112385573
4,-101.075,35.465,1.0,48179,8.428839974122523
5,-100.675,35.479,1.0,48179,17.02806276087992
9,-100.546,35.592,1.0,48179,23.801901614373516
8,-100.68,35.588,0.98696226,48179,16.29564037466535
7,-100.814,35.583,0.8566821,48179,8.84889234598572
3,-100.67,35.37,0.40870214,48179,20.67559972694822
0,-96.805,33.472,0.27322227,48181,15.031763327865784
1,-96.675,33.472,1.0,48181,11.129930783256961
2,-96.414,33.471,0.053676188,48181,16.13217197659301
3,-96.804,33.581,0.57978785,48181,10.964788438254365
4,-96.674,33.58,1.0,48181,4.425555938841401
0,-96.061,30.327,1.0,48185,4.502815336459257
1,-95.811,30.324,0.92605394,48185,17.233846419947792
2,-96.06,30.435,1.0,48185,3.745154204848949
3,-95.935,30.434,0.42497236,48185,9.803158016585611
4,-96.059,30.543,0.411977,48185,10.884827227160278
5,-95.931,30.758,0.9181656,48185,27.240302500515114
0,-97.805,29.464,0.8350277,48187,25.428113460988744
1,-97.806,29.572,1.0,48187,24.42311316935273
2,-97.931,29.679,0.025541067,48187,18.664078514353864
0,-102.042,33.903,1.0,48189,26.985638114824045
1,-101.911,33.909,1.0,48189,22.220938250752322
2,-101.78,33.914,1.0,48189,19.372101157174004
3,-102.049,34.011,1.0,48189,22.41447790378976
4,-101.918,34.017,1.0,48189,16.381596533612058
5,-101.787,34.023,1.0,48189,12.14484273288509
6,-101.656,34.028,1.0,48189,11.889143506681352
10,-101.932,34.234,1.0,48189,12.29981892726402
0,-100.755,34.388,1.0,48191,26.334186983695403
1,-100.492,34.396,1.0,48191,22.976895766284535
2,-100.76,34.497,1.0,48191,20.145351947086333
3,-100.897,34.601,1.0,48191,22.020974689726607
4,-100.766,34.605,0.3277368,48191,15.291419586022242
5,-100.501,34.614,1.0,48191,8.111981083826182
6,-100.903,34.709,1.0,48191,20.60665292251635
7,-100.506,34.722,1.0,48191,2.05295491240788
2,-98.335,31.621,1.0,48193,13.73827739212105
3,-98.208,31.622,1.0,48193,7.420602128679922
4,-97.954,31.625,1.0,48193,11.095324455867571
5,-98.337,31.729,1.0,48193,12.892476519869968
8,-97.955,31.733,1.0,48193,10.030763532734884
0,-98.333,31.512,0.97273993,48193,17.994397343380857
1,-98.079,31.515,0.71797794,48193,12.961877838978744
11,-97.958,31.949,0.71644247,48193,19.66622254012204
0,-99.559,34.095,0.63003045,48197,17.366883520338277
1,-99.825,34.197,1.0,48197,8.254595953297217
2,-99.694,34.201,0.42440063,48197,7.080885884755119
3,-99.563,34.204,1.0,48197,12.06635068283616
4,-99.829,34.306,1.0,48197,4.984664599629499
5,-99.566,34.312,0.34708637,48197,10.17750612187963
6,-99.965,34.411,0.050589204,48197,14.994705190586428
7,-99.833,34.415,1.0,48197,9.723549683090042
0,-95.818,29.892,1.0,48201,26.805098926960262
1,-95.442,29.996,0.4474607,48201,14.816791621343977
2,-95.318,29.994,1.0,48201,14.93870676398212
3,-95.068,29.99,1.0,48201,23.822096258140856
0,-99.912,33.0,1.0,48207,15.171616436308454
1,-99.653,33.007,1.0,48207,11.477868011724947
2,-99.524,33.01,1.0,48207,15.875626193732929
3,-99.916,33.109,1.0,48207,11.22606487231446
4,-99.657,33.115,1.0,48207,5.32898670818821
5,-99.527,33.118,1.0,48207,12.227966942209521
7,-99.924,33.326,1.0,48207,15.967787430089707
8,-99.664,33.332,1.0,48207,12.510036563359321
0,-97.935,30.003,0.7629376,48209,8.926903426812933
1,-98.186,30.108,1.0,48209,22.057625183126497
2,-98.062,30.218,1.0,48209,24.91569265084617
0,-96.041,32.058,0.7287582,48213,15.854238567787021
1,-95.657,32.054,0.06831021,48213,14.572861892615501
2,-95.656,32.162,0.14507306,48213,10.719152317693913
3,-95.528,32.161,1.0,48213,18.06562017563069
4,-95.91,32.273,0.9744033,48213,6.584158227331792
2,-98.252,26.347,1.0,48215,8.391550341156135
3,-98.373,26.452,1.0,48215,17.469070812320727
4,-98.015,26.456,1.0,48215,21.42491380145783
5,-98.375,26.559,1.0,48215,24.318093199729866
6,-98.255,26.56,1.0,48215,23.054790930155818
8,-98.257,26.667,1.0,48215,30.422304269628498
9,-98.137,26.669,1.0,48215,31.300517031630655
10,-98.018,26.67,1.0,48215,33.743028243042794
0,-96.936,31.737,1.0,48217,21.51190604617025
1,-97.448,32.061,1.0,48217,19.86670591695166
2,-97.192,32.062,1.0,48217,5.797376525355854
3,-97.448,32.169,0.9298834,48217,22.419424301205925
4,-97.32,32.17,0.11298281,48217,16.346335702205355
5,-97.192,32.17,1.0,48217,11.958458164828503
0,-97.964,32.491,1.0,48221,11.710798176771585
0,-95.641,33.03,0.98300403,48223,7.903842090734632
1,-95.382,33.026,0.09656793,48223,15.568088538073493
2,-95.637,33.247,0.82807946,48223,7.370609794840196
2,-95.672,31.188,1.0,48225,15.57806880885289
4,-95.419,31.184,1.0,48225,9.473353747943957
7,-95.288,31.399,1.0,48225,11.423343633746219
8,-95.54,31.511,1.0,48225,14.204049654547944
9,-95.413,31.509,1.0,48225,13.426863142349998
10,-95.286,31.507,1.0,48225,16.476153766742502
11,-95.159,31.505,0.84734726,48225,21.80162948427445
0,-95.674,31.079,0.69591856,48225,20.892331768443437
0,-101.676,32.18,1.0,48227,12.18363860885515
1,-101.548,32.185,1.0,48227,5.450479497245895
3,-101.683,32.288,1.0,48227,12.362791448459033
4,-101.426,32.299,1.0,48227,5.206383392744358
6,-101.561,32.402,1.0,48227,12.199170167260762
7,-101.304,32.412,1.0,48227,15.753670955736132
2,-101.292,32.196,0.81874454,48227,11.396520558987945
5,-101.689,32.397,0.7922258,48227,16.38194931912317
0,-96.288,33.036,0.66516197,48231,11.572545598290194
1,-96.029,33.034,0.8921279,48231,7.115536560265945
2,-95.9,33.033,0.8935409,48231,13.328983120162444
3,-96.157,33.143,1.0,48231,3.4844684778047124
4,-96.156,33.252,1.0,48231,10.037674759634204
5,-96.026,33.251,0.25792325,48231,10.767003872110436
0,-101.235,31.114,1.0,48235,26.566296006608162
1,-101.108,31.119,1.0,48235,19.656529347233224
2,-100.982,31.123,1.0,48235,13.522060902709635
5,-100.987,31.231,1.0,48235,10.06660439894864
6,-100.735,31.24,1.0,48235,5.299652480097555
7,-101.246,31.33,1.0,48235,25.587133971876433
8,-101.119,31.335,1.0,48235,18.343791508588154
9,-100.993,31.34,1.0,48235,11.517232341925373
0,-98.359,33.03,0.033289194,48237,17.766661454744913
1,-98.23,33.031,0.89636695,48237,14.021622434967512
2,-98.102,33.141,1.0,48237,6.7123168478680695
3,-98.235,33.357,1.0,48237,10.057272142201755
4,-98.105,33.358,0.684571,48237,9.652432238093766
5,-98.237,33.465,0.28311342,48237,17.09831156091595
0,-96.448,28.712,1.0,48239,21.847681452254534
3,-96.324,28.819,1.0,48239,22.422207511614427
6,-96.323,28.927,1.0,48239,19.988135065574408
7,-96.815,29.036,1.0,48239,10.913430387309473
9,-96.446,29.035,1.0,48239,12.910728210451573
10,-96.815,29.144,1.0,48239,15.3655663849783
11,-96.692,29.144,1.0,48239,11.888757354576747
2,-96.447,28.82,0.972631,48239,16.242425367908908
0,-103.961,30.432,1.0,48243,10.866792686374223
1,-103.836,30.44,1.0,48243,10.186650458140038
2,-104.345,30.515,1.0,48243,27.21224122104243
3,-104.22,30.524,1.0,48243,19.765372334304224
4,-104.095,30.532,1.0,48243,12.376389960779175
6,-103.845,30.548,1.0,48243,3.6432628494816948
7,-103.72,30.556,1.0,48243,10.52673494783558
8,-103.594,30.564,1.0,48243,17.947329946845876
0,-98.86,26.872,1.0,48247,32.993519905151985
1,-98.74,26.875,1.0,48247,31.169981870109396
2,-98.62,26.876,1.0,48247,31.184921297633576
3,-98.5,26.878,1.0,48247,32.841208236188486
4,-98.862,26.98,1.0,48247,26.124231301250138
5,-98.742,26.982,1.0,48247,23.876125546420415
6,-98.622,26.984,1.0,48247,23.81072793555979
7,-98.502,26.985,1.0,48247,26.006434992803822
0,-98.147,27.418,1.0,48249,23.780002453915436
1,-98.149,27.526,0.7977693,48249,16.621709087427785
2,-98.15,27.633,0.7043393,48249,9.910347929561988
3,-98.152,27.74,0.37269044,48249,5.4188568196350975
4,-98.153,27.847,1.0,48249,8.27321709525348
5,-98.032,27.849,0.3845296,48249,6.746817940151164
6,-98.155,27.955,1.0,48249,14.787176786945283
0,-97.578,32.386,1.0,48251,16.853700634303248
1,-97.193,32.387,1.0,48251,12.18579747906513
0,-99.896,32.566,1.0,48253,26.23493183286575
2,-100.029,32.671,1.0,48253,16.245479760651452
4,-99.642,32.681,1.0,48253,31.993018527185733
7,-100.037,32.888,1.0,48253,5.5771783804394275
6,-99.646,32.79,0.87986547,48253,29.147742698340647
3,-99.9,32.675,0.3994044,48253,20.0723852150522
8,-99.779,32.895,0.37944478,48253,20.578685989927987
5,-99.775,32.786,0.3248167,48253,22.015282020369888
0,-98.044,28.816,0.19537044,48255,11.657868520912476
1,-97.798,28.818,1.0,48255,3.2631723728861988
2,-98.046,28.924,1.0,48255,13.866784510800253
3,-97.8,28.926,1.0,48255,8.098910203741754
0,-96.422,32.386,0.9373053,48257,24.734886136487273
1,-96.164,32.492,0.6579883,48257,24.195027005739092
2,-96.163,32.601,0.21603543,48257,19.559688518039025
0,-98.682,29.994,1.0,48259,14.692161911962414
1,-98.558,29.996,1.0,48259,17.81593942443133
0,-97.898,26.671,1.0,48261,38.56158346775313
2,-97.658,26.673,1.0,48261,38.83964790240684
3,-97.539,26.674,1.0,48261,41.00978911655524
4,-97.899,26.778,1.0,48261,31.329884515897675
5,-97.779,26.779,1.0,48261,30.620796204605718
6,-97.539,26.781,1.0,48261,34.32827029720108
7,-97.78,26.886,1.0,48261,23.256731039281757
8,-97.66,26.887,1.0,48261,24.6279476713116
0,-100.946,32.968,1.0,48263,29.01187714655793
1,-100.688,32.977,1.0,48263,19.939088500456318
2,-100.952,33.077,1.0,48263,24.9091369356983
3,-100.822,33.081,1.0,48263,18.47294949220539
4,-100.693,33.086,1.0,48263,13.22798346960155
5,-100.563,33.09,1.0,48263,11.061300043036407
6,-100.957,33.185,1.0,48263,22.590731523549668
7,-100.827,33.19,1.0,48263,15.186235411097899
0,-99.054,29.879,1.0,48265,12.023411114154188
1,-99.679,29.974,1.0,48265,33.104155030763884
2,-99.555,29.977,1.0,48265,25.72460280354282
3,-99.305,29.982,1.0,48265,11.108812605224847
4,-99.056,29.987,1.0,48265,5.829496967774834
6,-99.683,30.082,1.0,48265,33.14203725018535
9,-99.059,30.095,1.0,48265,5.795343797321463
10,-98.934,30.098,1.0,48265,12.52171760172215
1,-99.815,30.294,1.0,48267,13.77737972957611
2,-99.565,30.301,1.0,48267,18.007107247667136
3,-99.315,30.306,1.0,48267,30.13856495487972
4,-100.069,30.396,1.0,48267,18.85282756254526
5,-99.693,30.405,1.0,48267,7.572266580221979
6,-99.318,30.414,1.0,48267,27.63889107246741
8,-99.822,30.51,1.0,48267,3.235622129547105
9,-99.572,30.517,1.0,48267,12.10292755191112
0,-100.448,33.419,1.0,48269,15.555025431179988
4,-100.062,33.539,1.0,48269,16.418149106881565
5,-100.458,33.636,1.0,48269,7.504174630333784
7,-100.197,33.644,1.0,48269,7.7663328261986155
8,-100.067,33.648,1.0,48269,15.214256210172815
9,-100.463,33.745,1.0,48269,11.491661591276886
10,-100.332,33.749,1.0,48269,8.789057287566038
12,-100.071,33.756,1.0,48269,17.517931072493585
0,-100.513,29.087,1.0,48271,17.070300262544702
1,-100.39,29.091,1.0,48271,15.691791799578626
4,-100.518,29.194,1.0,48271,10.718830487845768
5,-100.395,29.198,1.0,48271,8.327177820113803
6,-100.271,29.202,1.0,48271,11.632915719771033
7,-100.646,29.298,1.0,48271,14.259248120838741
8,-100.523,29.302,1.0,48271,6.8570737141704425
10,-100.276,29.31,1.0,48271,8.16189579304319
0,-98.025,27.312,1.0,48273,16.92022950434375
1,-97.905,27.314,1.0,48273,13.72307996496636
2,-98.027,27.42,1.0,48273,11.909635098571837
3,-97.544,27.423,1.0,48273,20.358033471718453
4,-97.423,27.424,1.0,48273,27.536009515073097
5,-98.028,27.527,1.0,48273,10.323323905090133
6,-97.786,27.529,1.0,48273,4.797843458838511
8,-97.423,27.531,1.0,48273,26.92894549275835
0,-99.928,33.434,1.0,48275,17.58794486279134
1,-99.538,33.444,1.0,48275,4.973285203964163
2,-99.932,33.543,1.0,48275,18.973116877185593
5,-99.675,33.658,1.0,48275,14.829947505952212
7,-99.679,33.766,1.0,48275,22.206134461596122
4,-99.806,33.654,0.9884592,48275,17.709596325705157
6,-99.94,33.76,0.9877414,48275,28.233917086849907
8,-99.548,33.769,0.85355335,48275,22.613978916049476
0,-95.503,33.462,0.18354177,48277,14.466787828312919
1,-95.762,33.574,0.8715142,48277,14.064016320066871
2,-95.631,33.572,0.1803987,48277,8.27817498120861
3,-95.76,33.683,1.0,48277,12.369953667679667
4,-95.629,33.681,0.018050969,48277,4.856058183805604
5,-95.758,33.791,1.0,48277,14.83154480263654
6,-95.497,33.788,0.6943302,48277,8.686472932734475
7,-95.626,33.898,1.0,48277,16.45407642031461
0,-98.453,31.078,1.0,48281,16.07542276102007
1,-98.326,31.079,0.12859166,48281,8.577848294022433
2,-98.455,31.186,1.0,48281,18.21141134850796
3,-98.456,31.294,1.0,48281,22.66517184676266
4,-98.33,31.296,0.87242097,48281,18.217991078094848
5,-98.077,31.299,0.8189583,48281,17.35182422655592
6,-98.205,31.405,1.0,48281,23.530782022680476
0,-99.373,28.042,1.0,48283,28.402814316556217
1,-99.13,28.047,1.0,48283,27.593195830217436
3,-99.376,28.149,1.0,48283,21.535677996496386
4,-99.255,28.152,1.0,48283,19.616367977693347
5,-99.133,28.155,1.0,48283,20.382822366797914
6,-99.011,28.157,1.0,48283,23.652366281446774
7,-99.379,28.257,1.0,48283,15.09238992544201
8,-99.135,28.262,1.0,48283,13.513755299950558
0,-96.938,29.144,1.0,48285,16.27939699203776
1,-97.062,29.252,0.23619425,48285,5.86107126447047
2,-96.815,29.252,0.8836449,48285,20.23798090136624
3,-96.691,29.252,1.0,48285,27.671277695104003
4,-97.062,29.36,0.15835774,48285,6.872756236025133
5,-96.815,29.36,0.042410195,48285,20.544190685568147
6,-96.691,29.359,1.0,48285,27.878184371098353
7,-96.814,29.575,1.0,48285,27.90636799837974
0,-97.062,30.223,0.72730136,48287,8.476605761906004
1,-97.188,30.331,1.0,48287,18.585641235099423
2,-96.937,30.331,1.0,48287,10.188592989517089
3,-97.188,30.439,1.0,48287,23.492290500501618
4,-97.063,30.439,0.93077666,48287,19.376107831884603
0,-96.053,31.083,1.0,48289,25.984427310213032
1,-95.925,31.19,0.3807624,48289,20.38515747926944
2,-96.05,31.3,0.38694227,48289,11.063719344882706
3,-96.176,31.409,0.47866243,48289,7.387157601190706
4,-95.922,31.407,1.0,48289,9.2571639630244
5,-95.795,31.405,0.80605185,48289,16.451407638859646
0,-96.557,31.303,0.95670456,48293,26.396992609399437
1,-96.809,31.628,0.058657646,48293,19.537905036057467
2,-96.555,31.628,0.98482656,48293,5.580287619731068
3,-96.809,31.737,0.14195085,48293,19.569248146321264
4,-96.682,31.736,0.69530785,48293,12.303815248466346
0,-98.278,28.061,1.0,48297,20.92990412474147
1,-98.281,28.276,1.0,48297,10.5904638392959
2,-98.037,28.278,0.08499938,48297,6.113469490230333
3,-98.283,28.383,0.5358857,48297,10.676243162888355
4,-98.039,28.386,0.42012566,48297,6.18115158456616
5,-98.286,28.598,1.0,48297,21.08945640285945
6,-98.164,28.6,0.15748757,48297,18.800303000868496
0,-98.945,30.53,1.0,48299,30.67536427222667
4,-98.696,30.642,1.0,48299,14.47078700584469
6,-98.952,30.854,1.0,48299,32.33162457587965
7,-98.827,30.856,1.0,48299,25.76881723748097
8,-98.701,30.858,1.0,48299,19.789721632539283
5,-98.95,30.746,0.9386145,48299,30.016582631176426
3,-98.947,30.638,0.85968673,48299,29.391777489900345
2,-98.568,30.536,0.5909312,48299,11.172927436635813
0,-103.43,31.658,1.0,48301,10.514767043818974
1,-103.693,31.751,1.0,48301,6.306450845222395
3,-103.702,31.859,1.0,48301,12.085655295200104
4,-103.447,31.874,1.0,48301,14.5542037905371
6,-103.711,31.967,1.0,48301,19.06954415563109
7,-103.583,31.974,1.0,48301,18.399448595157537
8,-103.456,31.982,1.0,48301,20.709000310509328
2,-103.566,31.758,0.9680331,48301,3.994432534568832
0,-101.884,33.475,0.7310168,48303,6.2549708009688825
1,-102.028,33.686,0.1412679,48303,11.575339576487565
2,-101.898,33.692,0.03764361,48303,8.724028523730551
3,-101.637,33.703,1.0,48303,17.28470603023445
4,-101.643,33.811,1.0,48303,22.02048173701491
2,-101.728,33.047,1.0,48305,8.9480095597202
3,-101.598,33.052,1.0,48305,13.78355462616498
4,-101.993,33.144,1.0,48305,11.565886063186479
5,-101.864,33.15,1.0,48305,4.120014588434711
7,-101.605,33.161,1.0,48305,11.009009808889038
8,-102.0,33.252,1.0,48305,13.340138935652941
9,-101.87,33.258,1.0,48305,7.803356799490116
10,-102.007,33.361,1.0,48305,18.306100290198625
0,-99.585,30.949,1.0,48307,17.94263996713598
1,-99.459,30.952,1.0,48307,13.490154379254493
2,-99.333,30.954,1.0,48307,12.471112092509593
3,-99.589,31.057,1.0,48307,13.978844389000392
4,-99.463,31.06,1.0,48307,7.425529528607791
5,-99.336,31.063,1.0,48307,5.175927974532122
6,-99.21,31.065,1.0,48307,10.554694775359534
7,-99.466,31.168,1.0,48307,6.199737593037972
0,-97.444,31.411,1.0,48309,18.257318875211535
1,-97.317,31.412,0.9628271,48309,12.714496239108238
2,-97.063,31.412,0.028886735,48309,12.588527231814199
3,-97.445,31.519,0.40311348,48309,15.412752483850769
4,-97.445,31.628,0.046382606,48309,15.854324710652772
5,-97.191,31.628,0.8788432,48309,4.694822360905298
6,-97.064,31.737,0.72482336,48309,14.229168725907883
0,-98.522,28.058,1.0,48311,27.73059968869918
2,-98.403,28.274,1.0,48311,15.582747200958156
3,-98.772,28.376,1.0,48311,14.774391800948793
5,-98.405,28.382,1.0,48311,10.265847703074293
7,-98.531,28.595,1.0,48311,9.358937144411048
4,-98.65,28.378,0.91447157,48311,8.361952222224756
1,-98.648,28.271,0.37762666,48311,14.35204405839832
6,-98.774,28.484,0.0838027,48311,13.808957076544335
0,-96.181,30.868,0.40323412,48313,17.198136603633593
1,-95.929,30.866,0.7700105,48313,6.162972621386273
2,-96.18,30.976,0.8001365,48313,16.154618336441136
3,-95.676,30.971,0.19279838,48313,13.889051536989074
2,-101.811,32.283,1.0,48317,10.480171926339723
5,-101.817,32.391,1.0,48317,17.923548071613112
6,-102.209,32.482,1.0,48317,34.29421604919453
7,-101.952,32.494,1.0,48317,26.64787485630707
8,-101.695,32.505,0.7517036,48317,26.349933622509962
1,-101.939,32.277,0.7049651,48317,13.179394031064364
0,-101.932,32.169,0.64036405,48317,8.560581121365459
4,-101.945,32.386,0.208848,48317,19.660915199603192
0,-99.446,30.519,1.0,48319,20.402430305120934
1,-99.195,30.525,1.0,48319,15.493229270213963
2,-99.07,30.527,1.0,48319,17.923426565222154
5,-99.453,30.735,1.0,48319,13.370611990413002
6,-99.327,30.738,1.0,48319,5.883579527618365
7,-99.33,30.846,1.0,48319,9.044166134956233
4,-99.324,30.63,0.9620917,48319,9.909601771507837
3,-99.45,30.627,0.5541019,48319,15.585651277231378
2,-95.833,28.815,1.0,48321,13.945472154858336
6,-95.708,28.921,1.0,48321,15.871226076110982
9,-95.952,29.139,1.0,48321,10.699976763838784
3,-95.71,28.813,0.7976109,48321,19.186113702430767
1,-95.956,28.816,0.6146301,48321,11.55891039614479
7,-96.076,29.033,0.5456471,48321,7.791995122053657
0,-96.079,28.817,0.5342704,48321,13.56034115325827
8,-95.83,29.03,0.45011383,48321,8.49486583212503
0,-100.115,28.345,1.0,48323,33.82503806740229
1,-100.241,28.449,1.0,48323,23.39833385059391
3,-100.368,28.553,1.0,48323,13.0509193098831
4,-100.246,28.557,1.0,48323,17.99375864242755
5,-100.123,28.56,1.0,48323,24.31777804027834
6,-100.372,28.66,1.0,48323,7.702746856372929
7,-100.25,28.664,1.0,48323,14.597259819660422
8,-100.127,28.668,1.0,48323,21.894477567233324
0,-99.281,29.12,1.0,48325,17.59998112318688
5,-99.037,29.233,1.0,48325,11.18079870560313
6,-99.29,29.443,1.0,48325,9.915109155969859
7,-99.043,29.448,1.0,48325,9.689424758150727
8,-98.919,29.45,1.0,48325,16.08150902024224
9,-99.293,29.551,1.0,48325,15.764689680819126
10,-99.169,29.554,1.0,48325,13.844140424505008
3,-99.408,29.225,0.7686173,48325,17.296162880794093
0,-99.956,30.723,1.0,48327,16.92103490733762
1,-99.83,30.726,1.0,48327,13.543852306878142
2,-99.704,30.73,1.0,48327,13.82309859514022
4,-100.085,30.828,1.0,48327,18.95827313012378
5,-99.96,30.831,1.0,48327,12.086354701493924
6,-99.834,30.834,1.0,48327,6.543646385900535
9,-99.964,30.939,1.0,48327,10.800327588598607
11,-99.711,30.946,1.0,48327,4.7146985179856005
0,-102.287,31.719,0.7502578,48329,23.347705552787204
1,-102.159,31.725,0.96748143,48329,20.78575683600914
2,-102.039,31.839,0.5806946,48329,13.520022658338403
3,-101.784,31.85,1.0,48329,22.84221106957216
4,-101.919,31.953,0.704296,48329,12.498024581646979
5,-101.791,31.958,1.0,48329,19.549195020698846
2,-96.937,30.763,1.0,48331,8.624848627604724
3,-96.811,30.763,1.0,48331,13.95822630829327
5,-96.811,30.871,1.0,48331,19.011966306282176
7,-96.937,30.979,1.0,48331,22.77314298113886
4,-96.685,30.763,0.93012524,48331,20.682693023172355
0,-97.063,30.655,0.37084305,48331,3.2223610856055194
8,-96.811,30.979,0.20410258,48331,25.274312673562385
6,-97.063,30.979,0.15694469,48331,22.598396597155123
0,-98.585,31.401,1.0,48333,3.530289518990942
1,-98.458,31.402,0.19818723,48333,7.627392186498909
2,-98.332,31.404,1.0,48333,14.640316340580533
3,-98.841,31.505,1.0,48333,16.216423096205894
4,-98.717,31.615,1.0,48333,14.100017994297474
1,-101.031,32.097,1.0,48335,23.176049365409213
2,-100.903,32.102,1.0,48335,20.673120222546174
3,-100.775,32.106,1.0,48335,20.8086996558692
4,-101.164,32.201,1.0,48335,22.52879450388769
5,-101.036,32.205,1.0,48335,16.972549789818466
6,-100.908,32.21,1.0,48335,13.385528097202341
8,-100.786,32.323,1.0,48335,6.759368196371997
10,-100.919,32.426,1.0,48335,3.992336790194507
0,-97.846,33.469,1.0,48337,6.0383669271149225
1,-97.716,33.47,0.7657616,48337,9.498736403422724
2,-97.717,33.579,0.76717466,48337,7.488047638414947
3,-97.587,33.688,0.03199148,48337,17.366305177449103
4,-97.85,33.795,1.0,48337,16.434247450677407
0,-95.19,30.1,1.0,48339,20.018581791703532
1,-95.684,30.431,1.0,48339,20.441764837302273
2,-95.683,30.539,1.0,48339,27.120110409064157
0,-100.99,33.836,1.0,48345,15.696460589143996
2,-100.729,33.845,1.0,48345,12.856326616077268
3,-100.598,33.849,1.0,48345,17.18095685299012
5,-100.865,33.949,1.0,48345,5.2006394922387145
6,-100.734,33.954,1.0,48345,6.533423014003951
7,-100.603,33.958,1.0,48345,13.12388485060064
9,-100.87,34.058,1.0,48345,4.081294514734852
10,-100.739,34.062,1.0,48345,5.717172211732205
0,-94.401,31.381,0.7907278,48347,21.84777913572395
1,-94.778,31.498,1.0,48347,10.852307871262317
2,-94.397,31.49,1.0,48347,17.321956742500827
3,-94.775,31.606,1.0,48347,7.223254120450956
4,-94.896,31.825,1.0,48347,20.437519527745522
5,-94.641,31.82,1.0,48347,14.251446065287707
0,-96.554,31.844,1.0,48349,17.211418478765566
1,-96.808,31.953,0.78295004,48349,21.940656238685516
2,-96.553,31.953,0.3682444,48349,10.260544942031911
3,-96.808,32.062,0.7344103,48349,20.084789066707728
4,-96.169,32.059,1.0,48349,17.528693460015656
5,-96.68,32.17,1.0,48349,13.89768286999913
6,-96.296,32.168,1.0,48349,11.607515158526942
7,-96.423,32.277,1.0,48349,13.648839997683462
1,-100.52,32.114,1.0,48353,25.319635108443695
2,-100.264,32.122,1.0,48353,25.388304154428244
3,-100.652,32.219,1.0,48353,22.33688712520637
4,-100.524,32.223,1.0,48353,18.245237801593372
5,-100.396,32.227,1.0,48353,16.70680294196629
6,-100.268,32.231,1.0,48353,18.37409899391413
7,-100.657,32.327,1.0,48353,17.489038522193077
8,-100.401,32.335,1.0,48353,9.259635498809716
0,-97.908,27.635,1.0,48355,33.15749595544533
1,-97.787,27.636,0.86608654,48355,25.893112496556626
2,-97.545,27.638,1.0,48355,11.943455212498776
3,-97.424,27.638,1.0,48355,6.6801074808387355
4,-97.909,27.743,1.0,48355,32.63572968961714
5,-97.788,27.743,0.31963134,48355,25.228864539881386
6,-97.546,27.745,1.0,48355,10.460100185408407
1,-102.394,35.193,1.0,48359,4.124301889347838
2,-102.261,35.2,1.0,48359,10.025151492744824
3,-102.933,35.276,1.0,48359,28.553755425165765
4,-102.8,35.282,1.0,48359,21.106377435665433
5,-102.667,35.289,1.0,48359,13.767287010659672
6,-102.401,35.302,1.0,48359,4.2257123128524645
7,-102.268,35.308,1.0,48359,10.096356932937967
8,-102.942,35.384,1.0,48359,30.502306198358585
1,-98.483,32.703,1.0,48363,24.875465849853754
6,-98.487,32.92,1.0,48363,24.8461627729915
9,-98.099,32.924,1.0,48363,7.484599681156183
8,-98.228,32.923,0.9510262,48363,11.399880195137701
3,-98.096,32.707,0.804505,48363,7.648633383733859
4,-98.485,32.811,0.67573816,48363,23.710364278786624
2,-98.225,32.706,0.6443994,48363,11.491692321940867
0,-98.48,32.594,0.48614043,48363,28.027905373449663
0,-97.966,32.6,0.11901826,48367,15.4747592235546
1,-97.708,32.602,1.0,48367,11.09842812064571
2,-97.579,32.603,0.7132579,48367,15.316812146415456
3,-97.58,32.711,1.0,48367,11.578604010978042
4,-97.968,32.817,0.09762722,48367,12.200630204798955
5,-97.84,32.926,0.9409769,48367,12.516049358874783
6,-97.582,32.928,1.0,48367,16.33974129769713
0,-102.735,34.414,0.05784875,48369,15.551876147015259
1,-102.604,34.421,1.0,48369,16.514097720683512
2,-102.743,34.523,0.8690461,48369,8.104127255744137
3,-102.612,34.529,0.7796532,48369,9.89722307598151
